Date;Location;Rainfall;WindGustDir;WindGustSpeed;WindSpeed3pm;Humidity3pm;Pressure3pm;Cloud3pm;Temp3pm
03.10.2013;Sydney;0;WSW;65;24;41;1014.3;4;17.2
04.10.2013;Sydney;5;WSW;39;15;37;1019.1;1;19.3
05.10.2013;Sydney;0;E;28;13;41;1010.4;6;23.4
06.10.2013;Sydney;0;SSW;33;17;24;1005;3;28.9
07.10.2013;Sydney;0;SE;52;33;44;1010.8;2;20.3
08.10.2013;Sydney;0;SSE;44;22;49;1015.8;5;19.8
09.10.2013;Sydney;0;ENE;30;15;36;1013.1;0;25.7
10.10.2013;Sydney;0;S;74;22;10;1003.1;1;37.1
11.10.2013;Sydney;0;SSE;61;19;49;1012.7;1;20.5
12.10.2013;Sydney;0;ENE;31;24;62;1009.5;0;23.3
13.10.2013;Sydney;0;WNW;80;46;10;996.3;1;34.2
14.10.2013;Sydney;5;WSW;44;24;34;1014.4;2;19.3
15.10.2013;Sydney;0;E;33;20;32;1018.7;0;21.5
16.10.2013;Sydney;0;NE;48;35;32;1012.4;1;25.1
17.10.2013;Sydney;0;NW;80;43;10;1003.3;7;31.5
18.10.2013;Sydney;0;SW;41;22;43;1025.1;2;19.7
19.10.2013;Sydney;0;ENE;37;28;43;1024.4;0;21.3
20.10.2013;Sydney;0;NNE;48;19;59;1016.5;5;23.4
21.10.2013;Sydney;0;NNE;37;15;48;1011.9;6;26.7
22.10.2013;Sydney;0;SW;50;7;65;1011.7;8;24.2
23.10.2013;Sydney;3.6;NW;63;31;16;1002.3;1;32.9
24.10.2013;Sydney;0;W;70;31;18;1012.9;1;23.7
25.10.2013;Sydney;0;E;35;26;31;1019.2;0;20.7
26.10.2013;Sydney;0;WSW;44;26;42;1019.1;1;21.6
27.10.2013;Sydney;0;ESE;37;20;55;1020.4;7;20.5
28.10.2013;Sydney;28.2;ENE;61;19;61;1014.3;2;22.2
29.10.2013;Sydney;0;S;93;0;68;1008.7;7;18.9
30.10.2013;Sydney;0.4;NA;NA;0;49;1018;2;21.7
31.10.2013;Sydney;0;NA;NA;0;56;1019.3;1;21.1
01.11.2013;Sydney;0;NA;NA;0;61;1020.2;7;21
02.11.2013;Sydney;0;NA;NA;0;63;1012.5;7;23.5
03.11.2013;Sydney;0;NA;NA;0;11;1006.1;6;32.8
04.11.2013;Sydney;0;NA;NA;0;38;1024;1;19
05.11.2013;Sydney;0;ESE;33;20;47;1026.5;5;19.1
06.11.2013;Sydney;0;ENE;43;30;51;1019.2;1;20.7
07.11.2013;Sydney;0;NNE;48;22;51;1012.2;1;24.7
08.11.2013;Sydney;0;W;63;28;44;1006.4;6;27.6
09.11.2013;Sydney;0;SSE;48;20;37;1006.6;3;28.4
10.11.2013;Sydney;11.6;SE;50;22;62;1017.2;7;18.7
11.11.2013;Sydney;39.6;SE;54;28;91;1016.4;7;17.3
12.11.2013;Sydney;20.2;ENE;28;6;66;1011.8;7;21.9
13.11.2013;Sydney;7.4;ENE;37;24;59;1011.2;3;23.2
14.11.2013;Sydney;0;ENE;33;20;45;1011.3;1;23.7
15.11.2013;Sydney;0;ESE;69;26;62;1014.6;6;22.6
16.11.2013;Sydney;23;SSE;50;33;75;1014.5;7;18.8
17.11.2013;Sydney;40.8;SSE;50;17;83;1014.5;8;16.8
18.11.2013;Sydney;11.2;S;59;24;91;1010.5;8;18.4
19.11.2013;Sydney;17.6;S;39;17;55;1010.3;2;24.5
20.11.2013;Sydney;0.2;E;33;22;66;1010.7;1;24.2
21.11.2013;Sydney;0;ENE;52;24;64;1010.4;5;23.5
22.11.2013;Sydney;3;NE;69;39;67;1006.6;7;22.6
23.11.2013;Sydney;7.4;NE;31;7;60;1003.2;5;22.6
24.11.2013;Sydney;3.6;SE;41;20;51;1005.2;2;22.7
25.11.2013;Sydney;0;SSW;61;35;69;1009.1;7;20
26.11.2013;Sydney;4.2;SSE;41;22;46;1016.4;1;22.2
27.11.2013;Sydney;0;E;30;20;48;1014.8;1;22.5
28.11.2013;Sydney;0;NNE;46;19;60;1005;7;25.6
29.11.2013;Sydney;0.2;S;59;19;83;1008.8;7;17.1
30.11.2013;Sydney;2.8;SW;44;20;49;1019.5;2;21.9
01.12.2013;Sydney;0;ESE;35;17;49;1024.3;4;21.8
02.12.2013;Sydney;0;ENE;37;22;44;1019.6;5;23.3
03.12.2013;Sydney;0;ENE;48;30;52;1013.5;1;23.4
04.12.2013;Sydney;0;NNE;54;15;63;1000.5;7;24.9
05.12.2013;Sydney;4;W;78;48;32;996.9;6;22.3
06.12.2013;Sydney;0;WSW;59;24;39;1013.3;1;22
07.12.2013;Sydney;0;NNE;30;22;45;1018.3;6;23.9
08.12.2013;Sydney;0;NE;46;26;45;1013.5;2;25.3
09.12.2013;Sydney;0;N;56;6;46;1004;7;29.2
10.12.2013;Sydney;0;W;54;13;33;1002.6;1;30.4
11.12.2013;Sydney;0;ENE;31;24;40;1005;3;24.9
12.12.2013;Sydney;0;NE;46;28;59;1009.8;2;24
13.12.2013;Sydney;0;ENE;46;30;63;1009.8;1;25.1
14.12.2013;Sydney;0;SSE;50;31;56;1015;5;23.6
15.12.2013;Sydney;1.2;ESE;30;19;59;1016.9;5;23.8
16.12.2013;Sydney;2.2;ENE;35;24;60;1019.2;3;23.9
17.12.2013;Sydney;0.2;NE;44;30;52;1019.5;1;24.7
18.12.2013;Sydney;0;ENE;33;26;54;1022.9;1;24.5
19.12.2013;Sydney;0;NNE;56;28;59;1018.8;1;25.1
20.12.2013;Sydney;0;ENE;43;9;40;1011.6;3;31.4
21.12.2013;Sydney;0;SSE;57;37;57;1015.4;1;26.5
22.12.2013;Sydney;0;NNE;52;9;66;1008.3;7;26.8
23.12.2013;Sydney;0;S;57;9;34;1004.3;7;31.5
24.12.2013;Sydney;0;SSE;41;17;56;1018.5;7;22.1
25.12.2013;Sydney;0.6;ENE;35;13;88;1016.4;8;20.1
26.12.2013;Sydney;21;SW;43;24;51;1010.5;1;25.2
27.12.2013;Sydney;1.8;ENE;31;22;64;1010.7;5;24.3
28.12.2013;Sydney;0;NNE;54;28;63;1007.6;1;24.9
29.12.2013;Sydney;0;SSE;78;28;47;1012.9;1;23.5
30.12.2013;Sydney;0;ENE;43;24;49;1011.7;1;23.4
31.12.2013;Sydney;0;ESE;37;24;55;1011;1;25.9
01.01.2014;Sydney;0;NA;NA;24;62;1011.3;8;24.9
02.01.2014;Sydney;0;WSW;52;33;22;1002;7;34.5
03.01.2014;Sydney;0.2;ENE;37;26;52;1e3;6;24.8
04.01.2014;Sydney;0;S;57;22;54;1002.3;1;24.6
05.01.2014;Sydney;0;NNE;59;22;70;1005.7;2;24.9
06.01.2014;Sydney;0;W;43;26;26;1007.3;1;28.9
07.01.2014;Sydney;0;SSE;44;13;63;1019.4;7;19.5
08.01.2014;Sydney;5.8;SE;35;15;60;1022.4;7;20.5
09.01.2014;Sydney;0;E;33;20;53;1023.1;7;22.4
10.01.2014;Sydney;0.4;ENE;41;26;59;1019.6;3;23.8
11.01.2014;Sydney;0;ENE;35;17;49;1014.6;2;27.4
12.01.2014;Sydney;0;ESE;39;19;61;1017;3;26.1
13.01.2014;Sydney;0;ESE;33;17;53;1020.2;2;24.7
14.01.2014;Sydney;0;ENE;44;30;53;1019.7;0;26.2
15.01.2014;Sydney;0;NE;56;22;53;1018.2;1;28.2
16.01.2014;Sydney;0;ENE;41;28;58;1016.6;0;27.3
17.01.2014;Sydney;0;NE;52;26;57;1014;0;27.2
18.01.2014;Sydney;0;NE;52;22;51;1009.4;0;28.3
19.01.2014;Sydney;0;SSE;37;20;60;1008.9;6;26.4
20.01.2014;Sydney;0;S;37;24;65;1008;7;25.1
21.01.2014;Sydney;5;E;33;15;68;1008;7;23.9
22.01.2014;Sydney;3;SSE;43;24;60;1019.9;7;22.3
23.01.2014;Sydney;0.2;E;31;20;54;1021;7;23.5
24.01.2014;Sydney;0;NNE;52;28;61;1008;8;26
25.01.2014;Sydney;2.4;SE;56;37;45;1014.8;4;23.3
26.01.2014;Sydney;0.2;SSE;31;19;48;1024.1;7;21.1
27.01.2014;Sydney;0.2;NE;44;26;52;1022.3;3;24.7
28.01.2014;Sydney;0;NE;57;28;56;1018.4;1;25.5
29.01.2014;Sydney;0;NE;44;20;45;1014;1;29
30.01.2014;Sydney;0;NE;52;30;44;1016.8;0;27.6
31.01.2014;Sydney;0;NE;44;26;45;1012;1;27.2
01.02.2014;Sydney;0;SSE;37;17;59;1012.6;3;26.6
02.02.2014;Sydney;0;NE;43;26;55;1014.3;1;26.4
03.02.2014;Sydney;0;NE;56;33;51;1012;0;25.9
04.02.2014;Sydney;0;SSE;61;31;83;1019.4;8;19.5
05.02.2014;Sydney;3.2;SSE;41;26;46;1022.3;7;22.7
06.02.2014;Sydney;1.2;E;26;17;48;1017.7;7;23.2
07.02.2014;Sydney;0.2;ENE;41;30;52;1015.2;1;25
08.02.2014;Sydney;0;NE;44;26;53;1016.3;0;25.9
09.02.2014;Sydney;0;NE;48;22;52;1015.4;0;27.1
10.02.2014;Sydney;0;SSE;59;17;54;1017.5;6;25.5
11.02.2014;Sydney;0;SSE;31;13;60;1014.6;2;25.9
12.02.2014;Sydney;0.2;ESE;33;22;68;1015.6;7;25.8
13.02.2014;Sydney;3.4;ENE;39;28;64;1011.3;8;25.6
14.02.2014;Sydney;1;ENE;28;17;79;1006.4;8;22.8
15.02.2014;Sydney;1;NE;26;17;82;999.5;8;23.1
16.02.2014;Sydney;6;SSE;54;24;83;1001.6;8;21.5
17.02.2014;Sydney;21.8;SSW;31;20;56;1013.3;4;23.7
18.02.2014;Sydney;0;E;26;13;68;1009.9;7;23.9
19.02.2014;Sydney;0;NNE;35;13;82;1002.1;8;23.5
20.02.2014;Sydney;13.2;WSW;33;17;40;1007.9;2;25.6
21.02.2014;Sydney;0;ESE;41;28;44;1015.8;1;24.4
22.02.2014;Sydney;0;ESE;33;24;56;1019.2;4;23.1
23.02.2014;Sydney;0;SE;37;20;51;1021.8;2;24.2
24.02.2014;Sydney;0.2;ENE;33;19;59;1018.2;1;24.9
25.02.2014;Sydney;0;NE;50;30;54;1013.6;1;26.1
26.02.2014;Sydney;0;SSE;43;17;44;1010.1;7;30.3
27.02.2014;Sydney;4.4;S;44;26;78;1019.2;7;21.2
28.02.2014;Sydney;2.4;SE;44;20;68;1022.5;7;21
01.03.2014;Sydney;10.4;NNE;26;11;75;1019.1;8;22
02.03.2014;Sydney;6.6;ESE;41;17;86;1020.6;8;19.8
03.03.2014;Sydney;4.6;ESE;37;11;75;1024.5;7;22.2
04.03.2014;Sydney;1.4;ENE;22;11;58;1023.7;7;24.7
05.03.2014;Sydney;0.2;S;50;15;62;1014;3;26.6
06.03.2014;Sydney;1.6;SSW;46;22;58;1018.3;7;25.8
07.03.2014;Sydney;0.2;NNE;31;20;64;1018.7;5;25.7
08.03.2014;Sydney;0;ESE;39;22;64;1021.5;2;24.7
09.03.2014;Sydney;0;E;31;20;53;1020.9;3;25.7
10.03.2014;Sydney;0.2;ENE;37;26;55;1021.5;2;26.4
11.03.2014;Sydney;0;NE;35;20;46;1021.3;1;26.3
12.03.2014;Sydney;0;SE;37;11;52;1015.4;7;27.6
13.03.2014;Sydney;27.8;S;44;15;56;1018.2;3;26
14.03.2014;Sydney;0.2;NNE;43;30;55;1014.7;1;25.2
15.03.2014;Sydney;0;WSW;91;17;62;1008.4;7;25.8
16.03.2014;Sydney;5.4;W;57;13;74;1004.7;7;22.5
17.03.2014;Sydney;5;NNE;35;26;25;1015;1;27.5
18.03.2014;Sydney;0.2;NE;31;19;33;1018.7;5;28.7
19.03.2014;Sydney;0;S;48;26;57;1023.6;6;27.8
20.03.2014;Sydney;0;E;33;22;54;1024.2;3;26.4
21.03.2014;Sydney;1;NE;39;19;58;1018.9;4;25.2
22.03.2014;Sydney;0;SSW;37;20;60;1014.5;2;25.7
23.03.2014;Sydney;0;NNW;41;19;63;1013.2;7;25.7
24.03.2014;Sydney;0.4;W;54;31;89;1015.3;8;17.5
25.03.2014;Sydney;6.8;ESE;35;9;67;1019.6;7;24.7
26.03.2014;Sydney;0.6;NE;37;9;72;1021.2;7;24.4
27.03.2014;Sydney;18;N;35;7;77;1020;8;20.3
28.03.2014;Sydney;7.4;WSW;26;11;66;1013.3;8;24.3
29.03.2014;Sydney;0.8;SSE;41;24;59;1015;7;24.4
30.03.2014;Sydney;0.2;SE;35;22;55;1019.2;3;27
31.03.2014;Sydney;3.6;W;26;15;64;1019.7;6;23.5
01.04.2014;Sydney;0;NNE;31;17;66;1017.5;7;24.6
02.04.2014;Sydney;0;E;26;20;67;1014.6;1;24.7
03.04.2014;Sydney;0;SSW;31;24;70;1015;7;25.1
04.04.2014;Sydney;0;S;43;19;74;1016.5;8;21.5
05.04.2014;Sydney;5.6;SSW;50;24;63;1016.9;3;23.8
06.04.2014;Sydney;3.4;SSW;48;7;86;1020.8;8;19.5
07.04.2014;Sydney;16;SSE;39;9;63;1023.6;6;21.1
08.04.2014;Sydney;5;W;22;13;53;1020.1;6;22.9
09.04.2014;Sydney;0;ENE;22;17;58;1017.9;7;23.2
10.04.2014;Sydney;0;W;17;7;82;1012.7;8;20
11.04.2014;Sydney;5.6;NW;37;9;55;1002.9;7;25.7
12.04.2014;Sydney;5;SSW;54;22;74;1011.9;6;20
13.04.2014;Sydney;3.8;SSE;52;15;88;1016.1;7;18.5
14.04.2014;Sydney;2.8;SSW;41;15;69;1018.8;5;19.4
15.04.2014;Sydney;4.2;SSE;50;28;64;1018.4;8;20.8
16.04.2014;Sydney;29.6;SW;43;22;57;1017.3;3;21.9
17.04.2014;Sydney;0;SSE;41;22;39;1017.4;1;23.1
18.04.2014;Sydney;0;WSW;35;13;31;1011.7;3;26.1
19.04.2014;Sydney;0;SSE;41;22;42;1014.8;1;20.8
20.04.2014;Sydney;0;WSW;28;17;56;1014.7;1;21.9
21.04.2014;Sydney;0;W;35;15;31;1018.5;3;24.4
22.04.2014;Sydney;0;W;20;11;32;1014.9;7;24.4
23.04.2014;Sydney;0;W;24;13;36;1014.9;3;24
24.04.2014;Sydney;0;SE;41;6;28;1011.3;7;28.9
25.04.2014;Sydney;6.8;SSE;39;15;67;1019.2;1;20.7
26.04.2014;Sydney;9.2;S;30;6;63;1011.5;7;22.6
27.04.2014;Sydney;0.4;SSW;35;15;87;1023.1;7;17
28.04.2014;Sydney;20.2;W;20;11;67;1022.1;6;20.4
29.04.2014;Sydney;0;NNW;31;15;61;1013.3;7;23.6
30.04.2014;Sydney;3.4;WSW;44;20;28;1011.4;2;24.3
01.05.2014;Sydney;0;W;31;15;44;1013.8;1;19.6
02.05.2014;Sydney;0;W;46;19;35;1001.9;6;21.5
03.05.2014;Sydney;1.2;W;57;35;46;994.8;7;14.8
04.05.2014;Sydney;3.8;W;54;31;31;1003.7;1;19.3
05.05.2014;Sydney;0;W;39;7;32;1016.8;3;20.2
06.05.2014;Sydney;0;W;39;6;35;1018.5;3;21.6
07.05.2014;Sydney;0;S;43;20;41;1022.9;2;19.3
08.05.2014;Sydney;0;SSW;46;19;65;1024.3;6;18.2
09.05.2014;Sydney;7.4;W;26;13;62;1023.6;7;18.8
10.05.2014;Sydney;0.4;NW;35;13;51;1020;7;21.4
11.05.2014;Sydney;0.8;SSE;41;20;59;1022.1;3;19.9
12.05.2014;Sydney;0;SSE;37;20;51;1028.5;2;22.7
13.05.2014;Sydney;11.2;W;26;9;52;1027.2;3;21
14.05.2014;Sydney;0.2;ENE;28;17;54;1025.8;2;21.4
15.05.2014;Sydney;0;WNW;24;13;51;1025.3;1;21.5
16.05.2014;Sydney;0;W;28;13;40;1027;1;23.3
17.05.2014;Sydney;0;NNE;26;13;55;1026.7;3;22.4
18.05.2014;Sydney;0;W;20;7;41;1025.2;7;24.4
19.05.2014;Sydney;0;WNW;24;7;33;1022.4;1;25.8
20.05.2014;Sydney;0;W;24;7;41;1019.6;7;25.2
21.05.2014;Sydney;0;W;26;13;58;1022.6;2;22.6
22.05.2014;Sydney;0;W;24;6;30;1018.7;1;26.8
23.05.2014;Sydney;0;W;22;13;41;1013;5;23.8
24.05.2014;Sydney;0;WSW;35;15;45;1014;6;22.6
25.05.2014;Sydney;0;W;26;17;43;1017.1;2;24.9
26.05.2014;Sydney;0;NNE;30;17;59;1020.9;6;23.3
27.05.2014;Sydney;0;N;48;26;46;1010.8;7;23.8
28.05.2014;Sydney;0;NW;48;26;31;1013.5;1;23.2
29.05.2014;Sydney;0;S;35;22;61;1022.1;5;19.7
30.05.2014;Sydney;0;SSW;33;17;58;1024.5;3;20.7
31.05.2014;Sydney;2.4;NNE;31;17;61;1022.8;4;20
01.06.2014;Sydney;11.2;W;46;26;70;1018;8;17.8
02.06.2014;Sydney;1;W;30;9;54;1014.9;3;19.9
03.06.2014;Sydney;0;W;39;17;42;1016.2;1;19.5
04.06.2014;Sydney;0;W;33;13;53;1022.9;3;22
05.06.2014;Sydney;8.6;SSE;30;11;80;1024.1;7;18
06.06.2014;Sydney;13.2;S;48;17;85;1024.8;7;14.9
07.06.2014;Sydney;6.8;SSW;39;19;60;1025;6;17.8
08.06.2014;Sydney;0;SSE;46;24;59;1025.8;7;16
09.06.2014;Sydney;2.2;SSE;46;17;73;1027.3;7;16.9
10.06.2014;Sydney;13.8;SSE;31;19;49;1027.4;1;18.8
11.06.2014;Sydney;5.6;W;24;9;62;1022.8;6;17.7
12.06.2014;Sydney;0;W;30;9;52;1018.9;6;19.5
13.06.2014;Sydney;0;N;28;15;48;1015;7;20.4
14.06.2014;Sydney;5;W;31;19;53;1009.2;2;19.2
15.06.2014;Sydney;0.2;W;54;22;49;1008.3;7;16.9
16.06.2014;Sydney;0.4;SW;44;11;36;1018.4;1;19.4
17.06.2014;Sydney;0;WSW;43;19;46;1024;5;17.8
18.06.2014;Sydney;0;W;35;11;51;1027.9;1;18.7
19.06.2014;Sydney;0;W;24;13;57;1022.9;3;19.8
20.06.2014;Sydney;0;WSW;28;6;54;1015.9;6;19.6
21.06.2014;Sydney;0;W;30;11;31;1018.5;1;21.4
22.06.2014;Sydney;0;W;26;4;49;1020;1;19.6
23.06.2014;Sydney;0;N;37;22;57;1008.6;7;15.8
24.06.2014;Sydney;0;WNW;81;33;35;1003.4;1;16.1
25.06.2014;Sydney;0;W;76;39;35;1012.8;1;17.7
26.06.2014;Sydney;0;WNW;41;15;31;1017.9;5;21.1
27.06.2014;Sydney;0;N;30;9;39;1015.1;7;20.4
28.06.2014;Sydney;0;W;96;20;34;999.9;2;20.3
29.06.2014;Sydney;0;NW;69;28;37;1004.8;3;15.5
30.06.2014;Sydney;0;WSW;50;22;29;1015.7;1;16
01.07.2014;Sydney;0;W;33;7;36;1024;1;18.3
02.07.2014;Sydney;0;W;37;13;36;1025.2;1;19.2
03.07.2014;Sydney;0;W;28;13;54;1023.3;1;17.2
04.07.2014;Sydney;0;NW;30;7;33;1016.6;1;19.6
05.07.2014;Sydney;0;W;48;28;33;1012;1;17.3
06.07.2014;Sydney;0;W;43;24;36;1010.8;1;16.2
07.07.2014;Sydney;0;W;43;19;35;1011.9;2;18.8
08.07.2014;Sydney;0;W;33;6;51;1012.2;1;16.2
09.07.2014;Sydney;0;W;67;22;22;999.6;1;20.7
10.07.2014;Sydney;0.2;WNW;61;37;32;1005.1;2;16.8
11.07.2014;Sydney;0;W;35;19;32;1016;0;18.2
12.07.2014;Sydney;0.2;W;44;26;33;1017.1;1;17.7
13.07.2014;Sydney;0;S;46;24;47;1027.3;3;15.1
14.07.2014;Sydney;0;W;35;19;64;1029;6;15.7
15.07.2014;Sydney;1.6;W;22;2;74;1021.3;8;15.3
16.07.2014;Sydney;1.8;W;41;20;52;1010.7;2;17.9
17.07.2014;Sydney;0;W;56;26;33;1008.6;3;19.1
18.07.2014;Sydney;0;WSW;63;39;35;1011.1;4;14.1
19.07.2014;Sydney;0;SW;70;24;57;1021.4;6;13.6
20.07.2014;Sydney;0.2;SSW;54;22;60;1024.9;7;15.2
21.07.2014;Sydney;0;W;31;17;64;1023.3;7;15.7
22.07.2014;Sydney;0;W;24;11;59;1022.3;2;16.5
23.07.2014;Sydney;0;W;22;13;57;1021.6;5;17.1
24.07.2014;Sydney;0;N;20;9;48;1019.2;7;19.7
25.07.2014;Sydney;0;W;52;15;59;1019.9;7;18.3
26.07.2014;Sydney;8.2;W;43;24;42;1020.4;3;17.2
27.07.2014;Sydney;4.2;W;31;15;38;1021.5;1;18.7
28.07.2014;Sydney;0;WSW;46;15;41;1018.1;6;17.4
29.07.2014;Sydney;0;NNW;44;20;27;1013.2;1;22.9
30.07.2014;Sydney;0;NW;41;22;31;1014.5;1;23.3
31.07.2014;Sydney;0;NNW;61;35;21;1007.3;0;24.5
01.08.2014;Sydney;0;W;72;28;23;1008.7;1;16.7
02.08.2014;Sydney;0;W;46;28;36;1026.8;1;15
03.08.2014;Sydney;0;W;28;15;45;1032.2;1;16.5
04.08.2014;Sydney;0;E;26;20;58;1030.4;4;16
05.08.2014;Sydney;0;SSE;33;17;40;1030.1;1;17.5
06.08.2014;Sydney;0;W;35;11;43;1026.2;1;20.1
07.08.2014;Sydney;0;W;41;13;36;1027.5;1;18.8
08.08.2014;Sydney;0;WNW;24;15;64;1029.6;3;16.9
09.08.2014;Sydney;0;NE;26;15;62;1024.7;3;18.6
10.08.2014;Sydney;0;SW;31;9;27;1017.6;1;22.7
11.08.2014;Sydney;0;SSE;48;24;45;1025.1;5;13.7
12.08.2014;Sydney;21.4;S;44;11;78;1028.2;7;12.3
13.08.2014;Sydney;19.4;SSW;37;20;46;1031.9;2;16.2
14.08.2014;Sydney;0.2;SSE;30;22;49;1032.5;2;18.1
15.08.2014;Sydney;0;WNW;28;17;53;1026.5;1;17.8
16.08.2014;Sydney;0;ESE;26;13;70;1019;7;16.4
17.08.2014;Sydney;28.6;ESE;46;22;74;1004.2;7;17
18.08.2014;Sydney;21.8;SSE;63;28;90;1005;8;13.3
19.08.2014;Sydney;38.4;SSE;78;26;80;1016.6;7;14.5
20.08.2014;Sydney;8.2;SW;44;22;54;1024.5;6;15.7
21.08.2014;Sydney;10.8;SE;43;22;65;1027;3;17.1
22.08.2014;Sydney;10.2;SSE;28;17;61;1029;3;18.5
23.08.2014;Sydney;3.2;ESE;31;20;85;1029.3;7;14.8
24.08.2014;Sydney;3.8;W;22;11;64;1026.4;2;18.4
25.08.2014;Sydney;0;ESE;44;19;61;1022.4;2;18.8
26.08.2014;Sydney;12.6;ESE;52;9;87;1022.7;7;14.9
27.08.2014;Sydney;13.2;SSE;56;28;54;1023.9;5;18.7
28.08.2014;Sydney;15.2;SSE;48;26;51;1025.9;4;17.8
29.08.2014;Sydney;2;SSW;50;24;65;1024;4;15.8
30.08.2014;Sydney;3.2;SSW;52;22;84;1021.7;7;14.9
31.08.2014;Sydney;3;W;37;15;55;1017.2;1;20.5
01.09.2014;Sydney;0;NE;31;13;51;1010.9;7;20.7
02.09.2014;Sydney;0.2;W;59;22;66;1007.9;7;13.7
03.09.2014;Sydney;5;SW;76;30;45;1012.3;5;16.2
04.09.2014;Sydney;0.2;S;61;31;52;1015.1;6;14.7
05.09.2014;Sydney;4.4;SSW;52;26;57;1021.7;2;16.7
06.09.2014;Sydney;11;ESE;43;24;73;1028.5;7;15.7
07.09.2014;Sydney;18.4;ESE;31;17;65;1028.2;2;17.7
08.09.2014;Sydney;1;NE;35;24;60;1024.2;2;18.2
09.09.2014;Sydney;0;NNE;41;22;56;1012.8;4;20.6
10.09.2014;Sydney;5;W;59;28;28;1008.9;3;23.2
11.09.2014;Sydney;0.2;SSW;50;17;32;1013.7;1;23.7
12.09.2014;Sydney;0.2;S;41;15;52;1024.1;4;16.9
13.09.2014;Sydney;0.8;E;28;17;72;1023.5;4;16.8
14.09.2014;Sydney;0.4;SSE;35;17;66;1016;1;20.5
15.09.2014;Sydney;0;ENE;30;22;55;1015.1;5;19.2
17.09.2014;Sydney;NA;W;61;30;25;1010.1;3;20.9
18.09.2014;Sydney;0;WSW;44;24;31;1017.1;3;18.4
19.09.2014;Sydney;0;ESE;31;26;33;1018.5;7;18.2
20.09.2014;Sydney;0;S;41;22;41;1023.7;1;19.4
21.09.2014;Sydney;1;ESE;30;15;49;1027.3;2;18.3
22.09.2014;Sydney;0.2;E;26;17;51;1028.9;1;18.9
23.09.2014;Sydney;0;NE;37;20;53;1026.2;0;19.6
24.09.2014;Sydney;0;NNE;37;17;66;1016.6;3;20.8
25.09.2014;Sydney;0;WSW;61;17;65;1009.8;7;20.2
26.09.2014;Sydney;2;SSE;41;19;51;1015.9;5;20.1
27.09.2014;Sydney;0.2;ESE;35;20;45;1019.3;1;20.2
28.09.2014;Sydney;0.2;NNE;50;24;50;1016.2;0;21.2
29.09.2014;Sydney;0;NNW;37;15;17;1011.2;0;32.3
30.09.2014;Sydney;0;NW;52;26;16;1007.2;5;32.7
01.10.2014;Sydney;0;WSW;61;24;28;1018.5;1;19.6
02.10.2014;Sydney;0;WNW;30;13;45;1017.2;0;21.3
03.10.2014;Sydney;0;ESE;31;17;58;1019.6;7;19.1
04.10.2014;Sydney;0;ENE;39;24;68;1015.5;1;21.5
05.10.2014;Sydney;0;SSW;63;17;23;1012.9;1;30.8
06.10.2014;Sydney;0;NE;46;19;64;1012.4;2;21.8
07.10.2014;Sydney;0;NW;61;20;30;1008.3;1;25.2
08.10.2014;Sydney;5.4;SSW;35;19;54;1018;2;18.8
09.10.2014;Sydney;0;ENE;37;22;49;1020.2;1;21
10.10.2014;Sydney;0.2;NE;35;22;58;1015.5;6;21.9
11.10.2014;Sydney;0;NNE;41;19;61;1014.2;1;23.6
12.10.2014;Sydney;0;NNE;52;26;61;1013.4;1;23.3
13.10.2014;Sydney;0;WNW;57;13;69;1005.7;8;21.5
14.10.2014;Sydney;9.4;S;76;20;42;1008.5;7;17.1
15.10.2014;Sydney;70.8;SW;78;26;52;1013.4;7;15.1
16.10.2014;Sydney;0.2;ENE;30;24;43;1015.8;6;20.1
17.10.2014;Sydney;0;SSE;50;31;45;1024.9;3;19.9
18.10.2014;Sydney;0;ENE;26;17;46;1027.4;1;19.6
19.10.2014;Sydney;0;NNE;41;19;49;1022.6;1;23.1
20.10.2014;Sydney;0;SSE;69;22;74;1029.8;8;17
21.10.2014;Sydney;0.4;ENE;31;19;49;1030.7;7;18.5
22.10.2014;Sydney;0;NNE;46;28;54;1022;1;20.4
23.10.2014;Sydney;0;E;28;20;56;1015.9;2;25.1
24.10.2014;Sydney;0;NNE;48;30;70;1014.9;5;23.1
25.10.2014;Sydney;0.2;SSE;39;19;59;1013.6;6;25.9
26.10.2014;Sydney;0;S;44;24;55;1007.9;5;25.8
27.10.2014;Sydney;0;WNW;70;41;26;1002.7;7;29.6
28.10.2014;Sydney;0;W;43;22;18;1008.3;1;28
29.10.2014;Sydney;0;ENE;37;26;63;1015.8;2;21.8
30.10.2014;Sydney;0;E;28;17;32;1011.6;3;28.4
01.11.2014;Sydney;NA;NA;NA;24;31;998.2;6;32.4
02.11.2014;Sydney;2.4;W;56;22;23;1017.9;1;21.8
03.11.2014;Sydney;0.2;ESE;37;26;57;1023.7;4;19.5
04.11.2014;Sydney;0;ENE;46;31;64;1019.4;2;21
05.11.2014;Sydney;0;NNE;67;30;75;1012.6;7;21
06.11.2014;Sydney;2;SSW;50;28;57;1013.9;6;20.9
07.11.2014;Sydney;0;E;30;22;56;1019.5;5;21.8
08.11.2014;Sydney;0;ENE;41;22;60;1018.9;0;21.9
09.11.2014;Sydney;0;S;54;24;53;1017.6;6;25.2
10.11.2014;Sydney;0;ESE;37;20;61;1016.8;6;22.2
11.11.2014;Sydney;0;ESE;35;20;66;1019.6;8;19
12.11.2014;Sydney;0;ENE;33;20;51;1016;1;21.6
